"","GEOID","household_income","employment_rate","birth_rate","NAME","Less_HS","HS_Equiv","Some_College","Bachelors","Graduate_Prof"
"297","37119003201",77943,85.4,1.62,"Census Tract 32.01; Mecklenburg County; North Carolina",0.0762463343108504,0.171065493646139,0.29227761485826,0.328445747800586,0.131964809384164
"298","37119003203",62757,81.9,1.62,"Census Tract 32.03; Mecklenburg County; North Carolina",0.0203389830508475,0.17683615819209,0.257062146892655,0.375141242937853,0.170621468926554
"299","37119003204",86413,61.7,1.62,"Census Tract 32.04; Mecklenburg County; North Carolina",0.0452361889511609,0.0912730184147318,0.170536429143315,0.464371497197758,0.228582866293034
"300","37119003301",82167,90.5,1.62,"Census Tract 33.01; Mecklenburg County; North Carolina",0.0604651162790698,0.0641860465116279,0.11906976744186,0.587906976744186,0.168372093023256
"301","37119003302",100050,70.5,1.62,"Census Tract 33.02; Mecklenburg County; North Carolina",0.0621414913957935,0.0344168260038241,0.19980879541109,0.403919694072658,0.299713193116635
"302","37119003401",129978,88.2,1.62,"Census Tract 34.01; Mecklenburg County; North Carolina",0.00617283950617284,0.0342935528120713,0.0246913580246914,0.61522633744856,0.319615912208505
"303","37119003402",179254,81.2,1.62,"Census Tract 34.02; Mecklenburg County; North Carolina",0.026661514683153,0.0278207109737249,0.118238021638331,0.470633693972179,0.356646058732612
"304","37119003500",106941,80.3,1.62,"Census Tract 35; Mecklenburg County; North Carolina",0.00999565406345067,0.00173837461973055,0.0825727944372012,0.517166449369839,0.388526727509778
"305","37119003600",78672,76.3,1.62,"Census Tract 36; Mecklenburg County; North Carolina",0.0894216133942161,0.16400304414003,0.171993911719939,0.386986301369863,0.187595129375951
"306","37119003701",83723,91,1.62,"Census Tract 37.01; Mecklenburg County; North Carolina",0.0135849056603774,0.0966037735849057,0.0339622641509434,0.551698113207547,0.304150943396226
"307","37119003702",57115,77,1.62,"Census Tract 37.02; Mecklenburg County; North Carolina",0.0850661625708885,0.15752993068683,0.294896030245747,0.341524889729049,0.120982986767486
"308","37119003802",44896,58.5,1.62,"Census Tract 38.02; Mecklenburg County; North Carolina",0.161531690140845,0.336707746478873,0.285651408450704,0.167253521126761,0.0488556338028169
"309","37119003805",79730,87.5,1.62,"Census Tract 38.05; Mecklenburg County; North Carolina",0.0602836879432624,0.151418439716312,0.202482269503546,0.406382978723404,0.179432624113475
"310","37119003807",46996,64,1.62,"Census Tract 38.07; Mecklenburg County; North Carolina",0.286015460295151,0.265284609978918,0.209768095572734,0.182009838369642,0.0569219957835559
"311","37119003808",45135,75.5,1.62,"Census Tract 38.08; Mecklenburg County; North Carolina",0.342949515046008,0.253170853021636,0.191494653071375,0.17881124098483,0.0335737378761502
"312","37119003809",58542,65.9,1.62,"Census Tract 38.09; Mecklenburg County; North Carolina",0.214028776978417,0.178507194244604,0.285971223021583,0.185701438848921,0.135791366906475
"313","37119003810",84328,66.7,1.62,"Census Tract 38.10; Mecklenburg County; North Carolina",0.247337278106509,0.170118343195266,0.193491124260355,0.31508875739645,0.0739644970414201
"314","37119003811",61083,84,1.62,"Census Tract 38.11; Mecklenburg County; North Carolina",0.0562347188264059,0.350855745721271,0.26161369193154,0.136919315403423,0.194376528117359
"315","37119003902",38247,57.7,1.62,"Census Tract 39.02; Mecklenburg County; North Carolina",0.219619326500732,0.256222547584187,0.346412884333821,0.152562225475842,0.0251830161054173
"316","37119003903",22300,52.4,1.62,"Census Tract 39.03; Mecklenburg County; North Carolina",0.262672811059908,0.250691244239631,0.325345622119816,0.0497695852534562,0.111520737327189
"317","37119004000",48295,52,1.62,"Census Tract 40; Mecklenburg County; North Carolina",0.205510907003444,0.430156907768848,0.195943360122465,0.12284730195178,0.0455415231534635
"318","37119004101",75096,80.2,1.62,"Census Tract 41.01; Mecklenburg County; North Carolina",0.0977653631284916,0.108938547486034,0.134078212290503,0.418296089385475,0.240921787709497
"319","37119004102",82167,74,1.62,"Census Tract 41.02; Mecklenburg County; North Carolina",0.0423365487674169,0.0616291532690246,0.152733118971061,0.445873526259378,0.297427652733119
"320","37119004200",47426,61.5,1.62,"Census Tract 42; Mecklenburg County; North Carolina",0.208985360928824,0.325593134780414,0.278142352347299,0.133770822816759,0.0535083291267037
"321","37119004302",45839,58.6,1.62,"Census Tract 43.02; Mecklenburg County; North Carolina",0.19957310565635,0.339025257915333,0.272856634649591,0.100320170757737,0.088224831020989
"322","37119004303",74327,65.9,1.62,"Census Tract 43.03; Mecklenburg County; North Carolina",0.214185720951937,0.250583294447037,0.239384041063929,0.173588427438171,0.122258516098927
"323","37119004304",41304,56.4,1.62,"Census Tract 43.04; Mecklenburg County; North Carolina",0.191694475342974,0.368928439006303,0.303670745272525,0.0656284760845384,0.0700778642936596
"324","37119004306",63978,48.8,1.62,"Census Tract 43.06; Mecklenburg County; North Carolina",0.433485433485434,0.308880308880309,0.0982800982800983,0.121446121446121,0.0379080379080379
"325","37119004307",72539,70.3,1.62,"Census Tract 43.07; Mecklenburg County; North Carolina",0.0601550387596899,0.403720930232558,0.393488372093023,0.0933333333333333,0.0493023255813953
"326","37119004400",42335,58.1,1.62,"Census Tract 44; Mecklenburg County; North Carolina",0.203007518796992,0.307196562835661,0.406015037593985,0.0580021482277121,0.0257787325456498
"327","37119004500",34849,58.8,1.62,"Census Tract 45; Mecklenburg County; North Carolina",0.183276616431697,0.343704423918328,0.322314049586777,0.0918813806514341,0.0588235294117647
"328","37119004600",39318,47.1,1.62,"Census Tract 46; Mecklenburg County; North Carolina",0.168969181721573,0.229543039319872,0.5201912858661,0.0536663124335813,0.0276301806588735
"329","37119004700",49539,51.9,1.62,"Census Tract 47; Mecklenburg County; North Carolina",0.0253164556962025,0.236286919831224,0.374120956399437,0.255977496483826,0.108298171589311
"330","37119004800",30075,43.3,1.62,"Census Tract 48; Mecklenburg County; North Carolina",0.1521262604121,0.346777729066199,0.332310390179746,0.120122753178431,0.0486628671635248
"331","37119004900",52813,43.4,1.62,"Census Tract 49; Mecklenburg County; North Carolina",0.162079510703364,0.470948012232416,0.282874617737003,0.0412844036697248,0.0428134556574924
"332","37119005000",76087,74.2,1.62,"Census Tract 50; Mecklenburg County; North Carolina",0.0677506775067751,0.132791327913279,0.318157181571816,0.271544715447154,0.209756097560976
"333","37119005100",28295,57.5,1.62,"Census Tract 51; Mecklenburg County; North Carolina",0.221324717285945,0.350565428109855,0.346257404415724,0.0710823909531502,0.0107700592353258
"334","37119005200",36372,54.9,1.62,"Census Tract 52; Mecklenburg County; North Carolina",0.21865671641791,0.243283582089552,0.332835820895522,0.161194029850746,0.0440298507462687
"335","37119005301",40000,72.4,1.62,"Census Tract 53.01; Mecklenburg County; North Carolina",0.322896281800391,0.19334637964775,0.272407045009785,0.158904109589041,0.0524461839530333
"336","37119005305",45767,48.1,1.62,"Census Tract 53.05; Mecklenburg County; North Carolina",0.176868327402135,0.2,0.475444839857651,0.119572953736655,0.0281138790035587
"337","37119005306",39483,56.7,1.62,"Census Tract 53.06; Mecklenburg County; North Carolina",0.282117495158167,0.25823111684958,0.253066494512589,0.119431891542931,0.0871530019367334
"338","37119005307",41086,70.3,1.62,"Census Tract 53.07; Mecklenburg County; North Carolina",0.255725190839695,0.24236641221374,0.343893129770992,0.112977099236641,0.0450381679389313
"339","37119005308",37321,67.9,1.62,"Census Tract 53.08; Mecklenburg County; North Carolina",0.343603482920295,0.33556597454789,0.251841929002009,0.0656396517079705,0.00334896182183523
"340","37119005403",58333,69.2,1.62,"Census Tract 54.03; Mecklenburg County; North Carolina",0.203947368421053,0.159988038277512,0.364234449760766,0.176136363636364,0.0956937799043062
"341","37119005404",52321,59.4,1.62,"Census Tract 54.04; Mecklenburg County; North Carolina",0.137080867850099,0.192636423405654,0.469756738987508,0.160420775805391,0.0401051939513478
"342","37119005405",50625,67.8,1.62,"Census Tract 54.05; Mecklenburg County; North Carolina",0.110111169931181,0.0942297511911064,0.363155108523028,0.336156696664902,0.096347273689783
"343","37119005406",48337,60.5,1.62,"Census Tract 54.06; Mecklenburg County; North Carolina",0.0864285714285714,0.195714285714286,0.365357142857143,0.265357142857143,0.0871428571428571
"344","37119005508",105320,68.5,1.62,"Census Tract 55.08; Mecklenburg County; North Carolina",0.024024024024024,0.157157157157157,0.337671004337671,0.308641975308642,0.172505839172506
"345","37119005510",62160,71.4,1.62,"Census Tract 55.10; Mecklenburg County; North Carolina",0.177349266702879,0.170559478544269,0.268875611080934,0.260456273764259,0.122759369907659
"346","37119005511",59193,74.4,1.62,"Census Tract 55.11; Mecklenburg County; North Carolina",0.0281227173119065,0.159240321402484,0.39517896274653,0.29108838568298,0.126369612856099
"347","37119005512",58327,68,1.62,"Census Tract 55.12; Mecklenburg County; North Carolina",0.133181126331811,0.17300862506342,0.397260273972603,0.213597158802638,0.0829528158295282
"348","37119005513",92528,61.7,1.62,"Census Tract 55.13; Mecklenburg County; North Carolina",0.0359324469996407,0.1200143729788,0.376212720086238,0.302191879266978,0.165648580668344
"349","37119005515",89125,55.5,1.62,"Census Tract 55.15; Mecklenburg County; North Carolina",0.050791916985254,0.192790824685964,0.293828509011469,0.337520480611688,0.125068268705625
"350","37119005516",114018,59.1,1.62,"Census Tract 55.16; Mecklenburg County; North Carolina",0.00244897959183673,0.0848979591836735,0.258775510204082,0.422040816326531,0.231836734693878
"351","37119005517",104784,66.2,1.62,"Census Tract 55.17; Mecklenburg County; North Carolina",0.0222004570682338,0.0639895527260855,0.331700946784198,0.347045380346066,0.235063663075416
"352","37119005519",71194,78.3,1.62,"Census Tract 55.19; Mecklenburg County; North Carolina",0.05023723137036,0.0904270164666481,0.335752162991906,0.327100195367011,0.196483393804075
"353","37119005520",110121,59.8,1.62,"Census Tract 55.20; Mecklenburg County; North Carolina",0.114501598372566,0.112757919209532,0.215344376634699,0.287416448706771,0.269979657076431
"354","37119005522",88977,83.9,1.62,"Census Tract 55.22; Mecklenburg County; North Carolina",0.0630389533154921,0.15878679750223,0.268212905144216,0.347011596788582,0.16294974724948
"355","37119005525",81646,77.3,1.62,"Census Tract 55.25; Mecklenburg County; North Carolina",0.112964893986792,0.102884949600278,0.320820298922489,0.279805352798054,0.183524504692388
"356","37119005526",99706,71.9,1.62,"Census Tract 55.26; Mecklenburg County; North Carolina",0.0153417015341702,0.191538819153882,0.271501627150163,0.338912133891213,0.182705718270572
"357","37119005527",77826,72.1,1.62,"Census Tract 55.27; Mecklenburg County; North Carolina",0.0185577942735949,0.214209968186638,0.269353128313892,0.266171792152704,0.231707317073171
"358","37119005528",66503,71,1.62,"Census Tract 55.28; Mecklenburg County; North Carolina",0.016769959897922,0.105359095880423,0.219103171709807,0.372949325555961,0.285818446955888
"359","37119005529",75815,61.4,1.62,"Census Tract 55.29; Mecklenburg County; North Carolina",0.00869565217391304,0.129468599033816,0.526570048309179,0.257971014492754,0.0772946859903382
"360","37119005530",91555,72.7,1.62,"Census Tract 55.30; Mecklenburg County; North Carolina",0.0247691015952981,0.0982367758186398,0.256507136859782,0.402183039462636,0.218303946263644
"361","37119005531",71212,65.9,1.62,"Census Tract 55.31; Mecklenburg County; North Carolina",0.0179487179487179,0.0697435897435897,0.445128205128205,0.340512820512821,0.126666666666667
"362","37119005532",67108,76.7,1.62,"Census Tract 55.32; Mecklenburg County; North Carolina",0.0852666465802953,0.0554383850557397,0.339861404037361,0.390780355528774,0.128653208797831
"363","37119005533",69583,78.1,1.62,"Census Tract 55.33; Mecklenburg County; North Carolina",0,0.0866834170854271,0.375628140703518,0.376884422110553,0.160804020100503
"364","37119005534",51373,68.9,1.62,"Census Tract 55.34; Mecklenburg County; North Carolina",0.0252285191956124,0.225959780621572,0.303473491773309,0.268738574040219,0.176599634369287
"365","37119005535",71438,81.8,1.62,"Census Tract 55.35; Mecklenburg County; North Carolina",0.191290824261275,0.0396578538102644,0.338646967340591,0.288880248833593,0.141524105754277
"366","37119005536",66994,74.6,1.62,"Census Tract 55.36; Mecklenburg County; North Carolina",0.0543942458979546,0.095751854349292,0.324792088109688,0.332883794111036,0.19217801753203
"367","37119005604",38698,42.2,1.62,"Census Tract 56.04; Mecklenburg County; North Carolina",0.012591815320042,0.074501573976915,0.391395592864638,0.367261280167891,0.154249737670514
"368","37119005609",26232,61.5,1.62,"Census Tract 56.09; Mecklenburg County; North Carolina",0.0106626047220107,0.0921553693830922,0.407463823305407,0.247524752475248,0.242193450114242
"369","37119005610",46677,66.6,1.62,"Census Tract 56.10; Mecklenburg County; North Carolina",0.105401153644468,0.16465652857892,0.411641321447299,0.230728893550079,0.0875721027792344
"370","37119005611",66081,77.3,1.62,"Census Tract 56.11; Mecklenburg County; North Carolina",0.0697508896797153,0.150889679715302,0.427758007117438,0.273665480427046,0.0779359430604982
"371","37119005612",67330,73.5,1.62,"Census Tract 56.12; Mecklenburg County; North Carolina",0.043919846280538,0.122426571507,0.300576447982432,0.374142190502333,0.158934943727697
"372","37119005613",99609,66.8,1.62,"Census Tract 56.13; Mecklenburg County; North Carolina",0.0452560539896784,0.0877332274712187,0.377927749106788,0.308455736403335,0.18062723302898
"373","37119005615",92500,69,1.62,"Census Tract 56.15; Mecklenburg County; North Carolina",0.0683403068340307,0.216875871687587,0.328451882845188,0.276847977684798,0.109483960948396
"374","37119005616",76250,72.1,1.62,"Census Tract 56.16; Mecklenburg County; North Carolina",0.179882525697504,0.190161527165932,0.292217327459618,0.241556534508076,0.0961820851688693
"375","37119005617",70938,66.1,1.62,"Census Tract 56.17; Mecklenburg County; North Carolina",0.165926748057714,0.270255271920089,0.201442841287458,0.261931187569367,0.100443951165372
"376","37119005618",99904,68.5,1.62,"Census Tract 56.18; Mecklenburg County; North Carolina",0.0639899623588457,0.185278126306985,0.358845671267252,0.257214554579674,0.134671685487244
"377","37119005619",71250,73.4,1.62,"Census Tract 56.19; Mecklenburg County; North Carolina",0.0387243735763098,0.176374877969411,0.382362512203059,0.277904328018223,0.124633908232997
"378","37119005621",73456,63.6,1.62,"Census Tract 56.21; Mecklenburg County; North Carolina",0.054353296426774,0.231253145445395,0.371162556618017,0.243583291394061,0.0996477101157524
"379","37119005622",NA,61.2,1.62,"Census Tract 56.22; Mecklenburg County; North Carolina",0.0034443168771527,0.400688863375431,0.427095292766935,0.121699196326062,0.0470723306544202
"380","37119005623",47214,67.7,1.62,"Census Tract 56.23; Mecklenburg County; North Carolina",0.0441118550610477,0.151634501772351,0.443481685703033,0.265064986215045,0.095706971248523
"381","37119005624",93000,81.1,1.62,"Census Tract 56.24; Mecklenburg County; North Carolina",0.165601703940362,0.0942492012779553,0.393503727369542,0.224174653887114,0.122470713525027
"382","37119005625",93855,65.7,1.62,"Census Tract 56.25; Mecklenburg County; North Carolina",0.0526055816250926,0.0896517658681156,0.348975055569276,0.390960731044702,0.117806865892813
"383","37119005626",55466,61.3,1.62,"Census Tract 56.26; Mecklenburg County; North Carolina",0.166594920361601,0.186396900559621,0.322427894963409,0.266896254842876,0.0576840292724925
"384","37119005627",70994,69.2,1.62,"Census Tract 56.27; Mecklenburg County; North Carolina",0.115011037527594,0.272847682119205,0.319646799116998,0.194922737306843,0.0975717439293598
"385","37119005709",96765,65.1,1.62,"Census Tract 57.09; Mecklenburg County; North Carolina",0.07828418230563,0.186327077747989,0.236193029490617,0.401876675603217,0.0973190348525469
"386","37119005710",62357,69.5,1.62,"Census Tract 57.10; Mecklenburg County; North Carolina",0.123893805309735,0.217762326169406,0.370101137800253,0.193426042983565,0.0948166877370417
"387","37119005712",108750,73.4,1.62,"Census Tract 57.12; Mecklenburg County; North Carolina",0.0232466509062254,0.197399527186761,0.361308116627266,0.298266351457841,0.119779353821907
"388","37119005713",114088,55.6,1.62,"Census Tract 57.13; Mecklenburg County; North Carolina",0.0312035661218425,0.252897473997028,0.294502228826152,0.311738484398217,0.109658246656761
"389","37119005714",111611,63.4,1.62,"Census Tract 57.14; Mecklenburg County; North Carolina",0.0481497993758359,0.158938921087829,0.306286223807401,0.368479714667856,0.118145341061079
"390","37119005715",92222,53.1,1.62,"Census Tract 57.15; Mecklenburg County; North Carolina",0.0727016885553471,0.270637898686679,0.331613508442777,0.237335834896811,0.0877110694183865
"391","37119005716",73496,64.5,1.62,"Census Tract 57.16; Mecklenburg County; North Carolina",0.0689858490566038,0.211969339622642,0.290094339622642,0.285672169811321,0.143278301886792
"392","37119005718",74038,62,1.62,"Census Tract 57.18; Mecklenburg County; North Carolina",0.12143928035982,0.258995502248876,0.280359820089955,0.25,0.0892053973013493
"393","37119005719",65273,60.5,1.62,"Census Tract 57.19; Mecklenburg County; North Carolina",0.154651631091422,0.227950060410793,0.292388240032219,0.150624244865083,0.174385823600483
"394","37119005720",97679,56,1.62,"Census Tract 57.20; Mecklenburg County; North Carolina",0.0432801822323462,0.277334851936219,0.248861047835991,0.249430523917995,0.181093394077449
"395","37119005721",91413,64.7,1.62,"Census Tract 57.21; Mecklenburg County; North Carolina",0.046583850931677,0.184955141476881,0.434092477570738,0.239130434782609,0.0952380952380952
"396","37119005722",93947,67.2,1.62,"Census Tract 57.22; Mecklenburg County; North Carolina",0.0784574468085106,0.246010638297872,0.309175531914894,0.27061170212766,0.0957446808510638
"397","37119005723",61181,80.7,1.62,"Census Tract 57.23; Mecklenburg County; North Carolina",0.0295250320924262,0.255027813436029,0.355156183140779,0.294394522892597,0.0658964484381686
"398","37119005811",74224,58.8,1.62,"Census Tract 58.11; Mecklenburg County; North Carolina",0.051931602279924,0.137745408486384,0.23179227359088,0.35623812539582,0.222292590246992
"399","37119005815",90263,62.8,1.62,"Census Tract 58.15; Mecklenburg County; North Carolina",0.0292397660818713,0.153996101364522,0.189083820662768,0.403118908382066,0.224561403508772
"400","37119005816",115357,64.6,1.62,"Census Tract 58.16; Mecklenburg County; North Carolina",0.0309212623525661,0.0698119222186803,0.182977366911062,0.476888747210711,0.239400701306981
"401","37119005817",117301,64.7,1.62,"Census Tract 58.17; Mecklenburg County; North Carolina",0.0262901655306719,0.104511522233041,0.176890619928595,0.391106783511847,0.301200908795845
"402","37119005824",90893,64.9,1.62,"Census Tract 58.24; Mecklenburg County; North Carolina",0.15421686746988,0.208605851979346,0.195869191049914,0.26815834767642,0.173149741824441
"403","37119005826",74344,71.8,1.62,"Census Tract 58.26; Mecklenburg County; North Carolina",0.127822944896116,0.227642276422764,0.363143631436314,0.179313459801265,0.102077687443541
"404","37119005827",63192,70.8,1.62,"Census Tract 58.27; Mecklenburg County; North Carolina",0.212403100775194,0.233074935400517,0.216020671834625,0.291472868217054,0.0470284237726098
"405","37119005828",102521,73.9,1.62,"Census Tract 58.28; Mecklenburg County; North Carolina",0.0658088235294118,0.0897058823529412,0.241911764705882,0.433823529411765,0.16875
"406","37119005829",42724,71.4,1.62,"Census Tract 58.29; Mecklenburg County; North Carolina",0.0521072796934866,0.126436781609195,0.391570881226054,0.329501915708812,0.100383141762452
"407","37119005830",88162,78.8,1.62,"Census Tract 58.30; Mecklenburg County; North Carolina",0.024325351577347,0.135309768148993,0.346256176358799,0.360699353857849,0.133409350057013
"408","37119005832",158611,69.2,1.62,"Census Tract 58.32; Mecklenburg County; North Carolina",0.00364583333333333,0.05,0.122916666666667,0.497395833333333,0.326041666666667
"409","37119005833",126471,55.6,1.62,"Census Tract 58.33; Mecklenburg County; North Carolina",0.0608074839980305,0.117676021664205,0.216149679960611,0.419251600196947,0.186115214180207
"410","37119005834",104479,64.5,1.62,"Census Tract 58.34; Mecklenburg County; North Carolina",0.0760544669545002,0.181335104616407,0.229159747592162,0.342411159083361,0.17103952175357
"411","37119005835",119554,72.5,1.62,"Census Tract 58.35; Mecklenburg County; North Carolina",0.0425029515938607,0.110979929161747,0.240850059031877,0.417945690672963,0.187721369539551
"412","37119005836",88125,73.7,1.62,"Census Tract 58.36; Mecklenburg County; North Carolina",0.0861436950146628,0.195381231671554,0.280791788856305,0.349706744868035,0.0879765395894428
"413","37119005839",94712,77.1,1.62,"Census Tract 58.39; Mecklenburg County; North Carolina",0.0246440306681271,0.0903614457831325,0.285870755750274,0.436473165388828,0.162650602409639
"414","37119005840",129444,71.2,1.62,"Census Tract 58.40; Mecklenburg County; North Carolina",0.0280495759947815,0.105675146771037,0.19047619047619,0.492498369210698,0.183300717547293
"415","37119005843",143603,72.1,1.62,"Census Tract 58.43; Mecklenburg County; North Carolina",0.0926014319809069,0.0768496420047733,0.21145584725537,0.351312649164678,0.267780429594272
"416","37119005845",132197,69.6,1.62,"Census Tract 58.45; Mecklenburg County; North Carolina",0.0398587285570131,0.08627648839556,0.292129162462159,0.31079717457114,0.270938446014127
"417","37119005846",232042,65.3,1.62,"Census Tract 58.46; Mecklenburg County; North Carolina",0.0102627257799672,0.0734811165845649,0.13136288998358,0.495484400656814,0.289408866995074
"418","37119005847",164310,60.5,1.62,"Census Tract 58.47; Mecklenburg County; North Carolina",0.0100735093928669,0.0884835284508576,0.147291042744351,0.481078137762047,0.273073781649878
"419","37119005848",169177,69.3,1.62,"Census Tract 58.48; Mecklenburg County; North Carolina",0.0333636639369123,0.0964513193812557,0.186836518046709,0.440400363967243,0.24294813466788
"420","37119005849",106848,65.3,1.62,"Census Tract 58.49; Mecklenburg County; North Carolina",0.0793650793650794,0.104010025062657,0.212614870509607,0.378446115288221,0.225563909774436
"421","37119005850",120111,62,1.62,"Census Tract 58.50; Mecklenburg County; North Carolina",0.00529941706412295,0.0302066772655008,0.20561738208797,0.461579226285109,0.297297297297297
"422","37119005851",113202,64.4,1.62,"Census Tract 58.51; Mecklenburg County; North Carolina",0.00369375419744795,0.155809267965077,0.244123572867696,0.441907320349228,0.154466084620551
"423","37119005852",59535,72.8,1.62,"Census Tract 58.52; Mecklenburg County; North Carolina",0.00416914830256105,0.2263251935676,0.272781417510423,0.363907087552114,0.132817153067302
"424","37119005853",59603,78.6,1.62,"Census Tract 58.53; Mecklenburg County; North Carolina",0.136604774535809,0.260610079575597,0.28315649867374,0.196286472148541,0.123342175066313
"425","37119005854",121952,92.5,1.62,"Census Tract 58.54; Mecklenburg County; North Carolina",0.00199203187250996,0.108067729083665,0.172808764940239,0.281374501992032,0.435756972111554
"426","37119005855",103040,62.1,1.62,"Census Tract 58.55; Mecklenburg County; North Carolina",0.0683619550858653,0.082892998678996,0.16116248348745,0.412153236459709,0.275429326287979
"427","37119005856",117140,81.8,1.62,"Census Tract 58.56; Mecklenburg County; North Carolina",0.0148632580261593,0.0451843043995244,0.177764565992866,0.369203329369798,0.392984542211653
"428","37119005857",135927,72.8,1.62,"Census Tract 58.57; Mecklenburg County; North Carolina",0.00984251968503937,0.0557742782152231,0.229658792650919,0.419291338582677,0.285433070866142
"429","37119005858",101809,70,1.62,"Census Tract 58.58; Mecklenburg County; North Carolina",0.0625761885412434,0.155221454693214,0.293376676147907,0.399837464445347,0.0889882161722877
"430","37119005859",127614,72.3,1.62,"Census Tract 58.59; Mecklenburg County; North Carolina",0.0230345518277416,0.0751126690035053,0.177265898848272,0.492739108662994,0.231847771657486
"431","37119005860",108958,71.5,1.62,"Census Tract 58.60; Mecklenburg County; North Carolina",0.0332602339181287,0.091374269005848,0.188230994152047,0.433479532163743,0.253654970760234
"432","37119005861",82292,56.1,1.62,"Census Tract 58.61; Mecklenburg County; North Carolina",0.054485674025364,0.18271488961954,0.184593705965242,0.43823391263504,0.139971817754814
"433","37119005862",107826,69.5,1.62,"Census Tract 58.62; Mecklenburg County; North Carolina",0.0444847934634589,0.0835224693599637,0.259192010894235,0.384021788470268,0.228778937812074
"434","37119005863",153152,64.8,1.62,"Census Tract 58.63; Mecklenburg County; North Carolina",0.0416666666666667,0.115264797507788,0.228582554517134,0.308021806853583,0.306464174454829
"435","37119005864",153977,69.3,1.62,"Census Tract 58.64; Mecklenburg County; North Carolina",0.0114056720098644,0.0755240443896424,0.158754623921085,0.395807644882861,0.358508014796547
"436","37119005865",145117,60.9,1.62,"Census Tract 58.65; Mecklenburg County; North Carolina",0.0230621396540679,0.0845611787315823,0.225496476617553,0.491992312620115,0.174887892376682
"437","37119005866",55048,80.8,1.62,"Census Tract 58.66; Mecklenburg County; North Carolina",0.0459808137611644,0.28117763810784,0.353953026794575,0.228911677141912,0.0899768441945088
"438","37119005867",58125,58.3,1.62,"Census Tract 58.67; Mecklenburg County; North Carolina",0.0638443154660294,0.108910891089109,0.372823489245476,0.373506316148856,0.0809149880505292
"439","37119005868",45410,58,1.62,"Census Tract 58.68; Mecklenburg County; North Carolina",0.0573248407643312,0.279096699478865,0.362478286045165,0.176027793862189,0.12507237984945
"440","37119005908",167969,65.9,1.62,"Census Tract 59.08; Mecklenburg County; North Carolina",0.0212521539345204,0.0976450315910396,0.185525560022975,0.4192992533027,0.276278001148765
"441","37119005910",75661,80.3,1.62,"Census Tract 59.10; Mecklenburg County; North Carolina",0.104990870359099,0.125989044430919,0.304017041996348,0.314059646987218,0.150943396226415
"442","37119005913",82500,73,1.62,"Census Tract 59.13; Mecklenburg County; North Carolina",0.120885818772857,0.212718407151564,0.275091426249492,0.304754164973588,0.086550182852499
"443","37119005915",78922,85.2,1.62,"Census Tract 59.15; Mecklenburg County; North Carolina",0.0197183098591549,0.182629107981221,0.221596244131455,0.422535211267606,0.153521126760563
"444","37119005916",42359,65.8,1.62,"Census Tract 59.16; Mecklenburg County; North Carolina",0.150783289817232,0.272193211488251,0.37467362924282,0.154046997389034,0.0483028720626632
"445","37119005918",117569,70.7,1.62,"Census Tract 59.18; Mecklenburg County; North Carolina",0.0632911392405063,0.16787221217601,0.373417721518987,0.258288125376733,0.137130801687764
"446","37119005919",85761,63.5,1.62,"Census Tract 59.19; Mecklenburg County; North Carolina",0.118997025074373,0.25796855078623,0.228644283892903,0.233319167020824,0.161070973225669
"447","37119005920",NA,67.1,1.62,"Census Tract 59.20; Mecklenburg County; North Carolina",0.207979071288424,0.303466317854807,0.124264224983649,0.179202092871158,0.185088293001962
"448","37119005921",131600,75.6,1.62,"Census Tract 59.21; Mecklenburg County; North Carolina",0.0482471364109684,0.153766053453662,0.291912530371399,0.417216244359597,0.0888580354043735
"449","37119005922",115022,72.7,1.62,"Census Tract 59.22; Mecklenburg County; North Carolina",0.043018592781626,0.169157856361648,0.307692307692308,0.312067079839592,0.168064163324827
"450","37119005923",104385,76.7,1.62,"Census Tract 59.23; Mecklenburg County; North Carolina",0.0739072847682119,0.206887417218543,0.204503311258278,0.376688741721854,0.138013245033113
"451","37119005924",92639,68.8,1.62,"Census Tract 59.24; Mecklenburg County; North Carolina",0.0934379457917261,0.206847360912981,0.299334284355682,0.289586305278174,0.110794103661436
"452","37119005925",120066,67.7,1.62,"Census Tract 59.25; Mecklenburg County; North Carolina",0.0400186133085156,0.133550488599349,0.337831549557934,0.274080967892043,0.214518380642159
"453","37119005926",167308,71.2,1.62,"Census Tract 59.26; Mecklenburg County; North Carolina",0.0327653997378768,0.0589777195281782,0.191911627036136,0.472570679648006,0.243774574049803
"454","37119005927",80280,78.5,1.62,"Census Tract 59.27; Mecklenburg County; North Carolina",0.085729594570459,0.347383461332381,0.302554027504912,0.191998571173424,0.0723343454188248
"455","37119005928",92321,76.2,1.62,"Census Tract 59.28; Mecklenburg County; North Carolina",0.0445736434108527,0.181201550387597,0.552325581395349,0.108527131782946,0.113372093023256
"456","37119005929",82375,79,1.62,"Census Tract 59.29; Mecklenburg County; North Carolina",0.0214450676344441,0.121741999340152,0.302210491586935,0.344440778620917,0.210161662817552
"457","37119005930",51591,63.4,1.62,"Census Tract 59.30; Mecklenburg County; North Carolina",0.165617433414044,0.223244552058111,0.28861985472155,0.223244552058111,0.099273607748184
"458","37119005931",80655,73.3,1.62,"Census Tract 59.31; Mecklenburg County; North Carolina",0.128334534967556,0.151045421773612,0.330930064888248,0.288392213410238,0.101297764960346
